observation_id,binomial_name,image_path,subset,code,endemic,class_id
HM 332183,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/458016.jpg,train-hm,AU,True,1375
HM 354755,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/489693.jpg,train-hm,AU,True,1375
HM 361387,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/497830.jpg,train-hm,AU,True,1375
HM 361387,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/497831.jpg,train-hm,AU,True,1375
HM 362293,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/500643.jpg,train-hm,AU,True,1375
HM 362293,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/500644.jpg,train-hm,AU,True,1375
HM 362293,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/500645.jpg,train-hm,AU,True,1375
HM 362293,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/500646.jpg,train-hm,AU,True,1375
HM 362293,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/500647.jpg,train-hm,AU,True,1375
HM 367418,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/508612.jpg,train-hm,AU,True,1375
HM 367418,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/508613.jpg,train-hm,AU,True,1375
HM 367418,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/508614.jpg,train-hm,AU,True,1375
HM 367418,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/508615.jpg,train-hm,AU,True,1375
HM 374271,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/518276.jpg,train-hm,US,True,1375
HM 393883,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/544345.jpg,train-hm,AU,True,1375
HM 394869,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/545738.jpg,train-hm,AU,True,1375
HM 395345,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/546415.jpg,train-hm,AU,True,1375
HM 396905,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/548475.jpg,train-hm,AU,True,1375
HM 403314,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/558200.jpg,train-hm,AU,True,1375
HM 403314,Pseudechis porphyriacus,HMP/Pseudechis_porphyriacus/558201.jpg,train-hm,AU,True,1375
HM 9171,Pseudonaja textilis,HMP/Pseudonaja_textilis/11825.jpg,train-hm,AU,True,1396
HM 68497,Pseudonaja textilis,HMP/Pseudonaja_textilis/98279.jpg,train-hm,AU,True,1396
HM 68594,Pseudonaja textilis,HMP/Pseudonaja_textilis/98424.jpg,train-hm,AU,True,1396
HM 70367,Pseudonaja textilis,HMP/Pseudonaja_textilis/100730.jpg,train-hm,AU,True,1396
HM 75171,Pseudonaja textilis,HMP/Pseudonaja_textilis/106132.jpg,train-hm,AU,True,1396
HM 77832,Pseudonaja textilis,HMP/Pseudonaja_textilis/111330.jpg,train-hm,AU,True,1396
HM 131965,Pseudonaja textilis,HMP/Pseudonaja_textilis/191558.jpg,train-hm,AU,True,1396
HM 131965,Pseudonaja textilis,HMP/Pseudonaja_textilis/194055.jpg,train-hm,AU,True,1396
HM 131970,Pseudonaja textilis,HMP/Pseudonaja_textilis/194060.jpg,train-hm,AU,True,1396
HM 131975,Pseudonaja textilis,HMP/Pseudonaja_textilis/194064.jpg,train-hm,AU,True,1396
HM 131979,Pseudonaja textilis,HMP/Pseudonaja_textilis/194068.jpg,train-hm,AU,True,1396
HM 164808,Pseudonaja textilis,HMP/Pseudonaja_textilis/235403.jpg,train-hm,AU,True,1396
HM 164809,Pseudonaja textilis,HMP/Pseudonaja_textilis/235404.jpg,train-hm,AU,True,1396
HM 164823,Pseudonaja textilis,HMP/Pseudonaja_textilis/235425.jpg,train-hm,AU,True,1396
HM 165701,Pseudonaja textilis,HMP/Pseudonaja_textilis/236650.jpg,train-hm,AU,True,1396
HM 165702,Pseudonaja textilis,HMP/Pseudonaja_textilis/236651.jpg,train-hm,AU,True,1396
HM 165705,Pseudonaja textilis,HMP/Pseudonaja_textilis/236654.jpg,train-hm,AU,True,1396
HM 167167,Pseudonaja textilis,HMP/Pseudonaja_textilis/238167.jpg,train-hm,AU,True,1396
HM 167895,Pseudonaja textilis,HMP/Pseudonaja_textilis/239082.jpg,train-hm,AU,True,1396
HM 168633,Pseudonaja textilis,HMP/Pseudonaja_textilis/240073.jpg,train-hm,AU,True,1396
HM 173284,Pseudonaja textilis,HMP/Pseudonaja_textilis/245795.jpg,train-hm,AU,True,1396
HM 173285,Pseudonaja textilis,HMP/Pseudonaja_textilis/245796.jpg,train-hm,AU,True,1396
HM 174910,Pseudonaja textilis,HMP/Pseudonaja_textilis/247778.jpg,train-hm,AU,True,1396
HM 178019,Pseudonaja textilis,HMP/Pseudonaja_textilis/251563.jpg,train-hm,AU,True,1396
HM 183835,Pseudonaja textilis,HMP/Pseudonaja_textilis/258837.jpg,train-hm,AU,True,1396
HM 190928,Pseudonaja textilis,HMP/Pseudonaja_textilis/265670.jpg,train-hm,AU,True,1396
HM 190929,Pseudonaja textilis,HMP/Pseudonaja_textilis/265669.jpg,train-hm,AU,True,1396
HM 190930,Pseudonaja textilis,HMP/Pseudonaja_textilis/265668.jpg,train-hm,AU,True,1396
HM 213958,Pseudonaja textilis,HMP/Pseudonaja_textilis/297190.jpg,train-hm,AU,True,1396
HM 228649,Pseudonaja textilis,HMP/Pseudonaja_textilis/318118.jpg,train-hm,AU,True,1396
HM 239595,Pseudonaja textilis,HMP/Pseudonaja_textilis/333055.jpg,train-hm,AU,True,1396
HM 239596,Pseudonaja textilis,HMP/Pseudonaja_textilis/333056.jpg,train-hm,AU,True,1396
HM 264794,Pseudonaja textilis,HMP/Pseudonaja_textilis/365524.jpg,train-hm,AU,True,1396
HM 291815,Pseudonaja textilis,HMP/Pseudonaja_textilis/403214.jpg,train-hm,AU,True,1396
HM 291843,Pseudonaja textilis,HMP/Pseudonaja_textilis/403261.jpg,train-hm,AU,True,1396
HM 292318,Pseudonaja textilis,HMP/Pseudonaja_textilis/403833.jpg,train-hm,AU,True,1396
HM 292333,Pseudonaja textilis,HMP/Pseudonaja_textilis/403853.jpg,train-hm,AU,True,1396
HM 292333,Pseudonaja textilis,HMP/Pseudonaja_textilis/403854.jpg,train-hm,AU,True,1396
HM 298590,Pseudonaja textilis,HMP/Pseudonaja_textilis/410745.jpg,train-hm,AU,True,1396
HM 326448,Pseudonaja textilis,HMP/Pseudonaja_textilis/449487.jpg,train-hm,AU,True,1396
HM 327390,Pseudonaja textilis,HMP/Pseudonaja_textilis/450813.jpg,train-hm,AU,True,1396
HM 327392,Pseudonaja textilis,HMP/Pseudonaja_textilis/450816.jpg,train-hm,AU,True,1396
HM 327392,Pseudonaja textilis,HMP/Pseudonaja_textilis/450817.jpg,train-hm,AU,True,1396
HM 327396,Pseudonaja textilis,HMP/Pseudonaja_textilis/450822.jpg,train-hm,AU,True,1396
HM 327396,Pseudonaja textilis,HMP/Pseudonaja_textilis/450823.jpg,train-hm,AU,True,1396
HM 328433,Pseudonaja textilis,HMP/Pseudonaja_textilis/452029.jpg,train-hm,AU,True,1396
HM 328433,Pseudonaja textilis,HMP/Pseudonaja_textilis/452030.jpg,train-hm,AU,True,1396
HM 332192,Pseudonaja textilis,HMP/Pseudonaja_textilis/458006.jpg,train-hm,AU,True,1396
HM 343544,Pseudonaja textilis,HMP/Pseudonaja_textilis/473843.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492555.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492618.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492621.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492622.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492623.jpg,train-hm,AU,True,1396
HM 357039,Pseudonaja textilis,HMP/Pseudonaja_textilis/492631.jpg,train-hm,AU,True,1396
HM 358840,Pseudonaja textilis,HMP/Pseudonaja_textilis/494648.jpg,train-hm,AU,True,1396
HM 358840,Pseudonaja textilis,HMP/Pseudonaja_textilis/494649.jpg,train-hm,AU,True,1396
HM 404987,Pseudonaja textilis,HMP/Pseudonaja_textilis/559890.jpg,train-hm,AU,True,1396
HM 45803,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/68416.jpg,train-hm,TH,False,1172
HM 45803,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/68417.jpg,train-hm,TH,False,1172
HM 45803,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/68418.jpg,train-hm,TH,False,1172
HM 45803,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/68419.jpg,train-hm,TH,False,1172
HM 45803,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/68420.jpg,train-hm,TH,False,1172
HM 58868,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86233.jpg,train-hm,TH,False,1172
HM 59147,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86554.jpg,train-hm,TH,False,1172
HM 59147,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86555.jpg,train-hm,TH,False,1172
HM 59147,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86556.jpg,train-hm,TH,False,1172
HM 59148,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86557.jpg,train-hm,TH,False,1172
HM 59148,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/86558.jpg,train-hm,TH,False,1172
HM 235691,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/327761.jpg,train-hm,TH,False,1172
HM 245106,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/339978.jpg,train-hm,TH,False,1172
HM 245106,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/339982.jpg,train-hm,TH,False,1172
HM 245107,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/339979.jpg,train-hm,TH,False,1172
HM 245107,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/339981.jpg,train-hm,TH,False,1172
HM 257461,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/356547.jpg,train-hm,TH,False,1172
HM 257461,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/361937.jpg,train-hm,TH,False,1172
HM 264256,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/364874.jpg,train-hm,TH,False,1172
HM 264256,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/365535.jpg,train-hm,TH,False,1172
HM 271424,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/375574.jpg,train-hm,TH,False,1172
HM 271424,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/378338.jpg,train-hm,TH,False,1172
HM 271682,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/375946.jpg,train-hm,TH,False,1172
HM 271682,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/375947.jpg,train-hm,TH,False,1172
HM 271682,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/375948.jpg,train-hm,TH,False,1172
HM 272357,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/376785.jpg,train-hm,TH,False,1172
HM 276099,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/382079.jpg,train-hm,TH,False,1172
HM 276099,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/453118.jpg,train-hm,TH,False,1172
HM 290118,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/401080.jpg,train-hm,TH,False,1172
HM 290123,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/401072.jpg,train-hm,TH,False,1172
HM 290140,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/401050.jpg,train-hm,TH,False,1172
HM 359984,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497175.jpg,train-hm,TH,False,1172
HM 359985,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497176.jpg,train-hm,TH,False,1172
HM 359986,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497177.jpg,train-hm,TH,False,1172
HM 359997,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497188.jpg,train-hm,TH,False,1172
HM 360226,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497430.jpg,train-hm,TH,False,1172
HM 360252,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497456.jpg,train-hm,TH,False,1172
HM 360255,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/497459.jpg,train-hm,TH,False,1172
HM 367940,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/509516.jpg,train-hm,TH,False,1172
HM 368092,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/509724.jpg,train-hm,TH,False,1172
HM 370284,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/512895.jpg,train-hm,TH,False,1172
HM 373281,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/517013.jpg,train-hm,TH,False,1172
HM 375939,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/520161.jpg,train-hm,TH,False,1172
HM 377894,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/522656.jpg,train-hm,TH,False,1172
HM 377899,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/522661.jpg,train-hm,TH,False,1172
HM 379793,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/525169.jpg,train-hm,TH,False,1172
HM 379813,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/525189.jpg,train-hm,TH,False,1172
HM 379814,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/525190.jpg,train-hm,TH,False,1172
HM 381566,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/527620.jpg,train-hm,TH,False,1172
HM 384965,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/532040.jpg,train-hm,TH,False,1172
HM 386877,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/534414.jpg,train-hm,TH,False,1172
HM 390321,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/539660.jpg,train-hm,TH,False,1172
HM 391525,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/541169.jpg,train-hm,TH,False,1172
HM 392046,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/541858.jpg,train-hm,TH,False,1172
HM 392046,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/541859.jpg,train-hm,TH,False,1172
HM 392048,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/541861.jpg,train-hm,TH,False,1172
HM 392598,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/542578.jpg,train-hm,TH,False,1172
HM 393150,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/543308.jpg,train-hm,TH,False,1172
HM 393158,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/543317.jpg,train-hm,TH,False,1172
HM 396413,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/547893.jpg,train-hm,TH,False,1172
HM 397442,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/549121.jpg,train-hm,TH,False,1172
HM 398609,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/550744.jpg,train-hm,TH,False,1172
HM 400639,Oligodon fasciolatus,HMP/Oligodon_fasciolatus/554231.jpg,train-hm,TH,False,1172
HM 25347,Tantilla relicta,HMP/Tantilla_relicta/41789.jpg,train-hm,US,True,1594
HM 25526,Tantilla relicta,HMP/Tantilla_relicta/42095.jpg,train-hm,US,True,1594
HM 25526,Tantilla relicta,HMP/Tantilla_relicta/42096.jpg,train-hm,US,True,1594
HM 25526,Tantilla relicta,HMP/Tantilla_relicta/42097.jpg,train-hm,US,True,1594
HM 25526,Tantilla relicta,HMP/Tantilla_relicta/42098.jpg,train-hm,US,True,1594
HM 29088,Tantilla relicta,HMP/Tantilla_relicta/46766.jpg,train-hm,US,True,1594
HM 29381,Tantilla relicta,HMP/Tantilla_relicta/47143.jpg,train-hm,US,True,1594
HM 29385,Tantilla relicta,HMP/Tantilla_relicta/47147.jpg,train-hm,US,True,1594
HM 29389,Tantilla relicta,HMP/Tantilla_relicta/47151.jpg,train-hm,US,True,1594
HM 30884,Tantilla relicta,HMP/Tantilla_relicta/49225.jpg,train-hm,US,True,1594
HM 30884,Tantilla relicta,HMP/Tantilla_relicta/49226.jpg,train-hm,US,True,1594
HM 30884,Tantilla relicta,HMP/Tantilla_relicta/49227.jpg,train-hm,US,True,1594
HM 38128,Tantilla relicta,HMP/Tantilla_relicta/58602.jpg,train-hm,US,True,1594
HM 38241,Tantilla relicta,HMP/Tantilla_relicta/58767.jpg,train-hm,US,True,1594
HM 38242,Tantilla relicta,HMP/Tantilla_relicta/58768.jpg,train-hm,US,True,1594
HM 38415,Tantilla relicta,HMP/Tantilla_relicta/58994.jpg,train-hm,US,True,1594
HM 42272,Tantilla relicta,HMP/Tantilla_relicta/63992.jpg,train-hm,US,True,1594
HM 42350,Tantilla relicta,HMP/Tantilla_relicta/64077.jpg,train-hm,US,True,1594
HM 42350,Tantilla relicta,HMP/Tantilla_relicta/64078.jpg,train-hm,US,True,1594
HM 42354,Tantilla relicta,HMP/Tantilla_relicta/64082.jpg,train-hm,US,True,1594
HM 42377,Tantilla relicta,HMP/Tantilla_relicta/64106.jpg,train-hm,US,True,1594
HM 42708,Tantilla relicta,HMP/Tantilla_relicta/64443.jpg,train-hm,US,True,1594
HM 49325,Tantilla relicta,HMP/Tantilla_relicta/73723.jpg,train-hm,US,True,1594
HM 49325,Tantilla relicta,HMP/Tantilla_relicta/76802.jpg,train-hm,US,True,1594
HM 55490,Tantilla relicta,HMP/Tantilla_relicta/82201.jpg,train-hm,US,True,1594
HM 64516,Tantilla relicta,HMP/Tantilla_relicta/71521.jpg,train-hm,US,True,1594
HM 74322,Tantilla relicta,HMP/Tantilla_relicta/105050.jpg,train-hm,US,True,1594
HM 92621,Tantilla relicta,HMP/Tantilla_relicta/132439.jpg,train-hm,US,True,1594
HM 92621,Tantilla relicta,HMP/Tantilla_relicta/132440.jpg,train-hm,US,True,1594
HM 93308,Tantilla relicta,HMP/Tantilla_relicta/135224.jpg,train-hm,US,True,1594
HM 93308,Tantilla relicta,HMP/Tantilla_relicta/135225.jpg,train-hm,US,True,1594
HM 104564,Tantilla relicta,HMP/Tantilla_relicta/154299.jpg,train-hm,US,True,1594
HM 125468,Tantilla relicta,HMP/Tantilla_relicta/185456.jpg,train-hm,US,True,1594
HM 125468,Tantilla relicta,HMP/Tantilla_relicta/185457.jpg,train-hm,US,True,1594
HM 126173,Tantilla relicta,HMP/Tantilla_relicta/186286.jpg,train-hm,US,True,1594
HM 126253,Tantilla relicta,HMP/Tantilla_relicta/186384.jpg,train-hm,US,True,1594
HM 126254,Tantilla relicta,HMP/Tantilla_relicta/186385.jpg,train-hm,US,True,1594
HM 126296,Tantilla relicta,HMP/Tantilla_relicta/186433.jpg,train-hm,US,True,1594
HM 172585,Tantilla relicta,HMP/Tantilla_relicta/245055.jpg,train-hm,US,True,1594
HM 173232,Tantilla relicta,HMP/Tantilla_relicta/245764.jpg,train-hm,US,True,1594
HM 234980,Tantilla relicta,HMP/Tantilla_relicta/326758.jpg,train-hm,US,True,1594
HM 234980,Tantilla relicta,HMP/Tantilla_relicta/326759.jpg,train-hm,US,True,1594
HM 234980,Tantilla relicta,HMP/Tantilla_relicta/326760.jpg,train-hm,US,True,1594
HM 234980,Tantilla relicta,HMP/Tantilla_relicta/326761.jpg,train-hm,US,True,1594
HM 235977,Tantilla relicta,HMP/Tantilla_relicta/328114.jpg,train-hm,US,True,1594
HM 246362,Tantilla relicta,HMP/Tantilla_relicta/342613.jpg,train-hm,US,True,1594
HM 263778,Tantilla relicta,HMP/Tantilla_relicta/364227.jpg,train-hm,US,True,1594
HM 267197,Tantilla relicta,HMP/Tantilla_relicta/368933.jpg,train-hm,US,True,1594
HM 300590,Tantilla relicta,HMP/Tantilla_relicta/413345.jpg,train-hm,US,True,1594
HM 300590,Tantilla relicta,HMP/Tantilla_relicta/413346.jpg,train-hm,US,True,1594
HM 305269,Tantilla relicta,HMP/Tantilla_relicta/419648.jpg,train-hm,US,True,1594
HM 305269,Tantilla relicta,HMP/Tantilla_relicta/419651.jpg,train-hm,US,True,1594
HM 316937,Tantilla relicta,HMP/Tantilla_relicta/434939.jpg,train-hm,US,True,1594
HM 316937,Tantilla relicta,HMP/Tantilla_relicta/434940.jpg,train-hm,US,True,1594
HM 324951,Tantilla relicta,HMP/Tantilla_relicta/447607.jpg,train-hm,US,True,1594
HM 358023,Tantilla relicta,HMP/Tantilla_relicta/493938.jpg,train-hm,US,True,1594
HM 358023,Tantilla relicta,HMP/Tantilla_relicta/493940.jpg,train-hm,US,True,1594
HM 358024,Tantilla relicta,HMP/Tantilla_relicta/493941.jpg,train-hm,US,True,1594
HM 358024,Tantilla relicta,HMP/Tantilla_relicta/493942.jpg,train-hm,US,True,1594
HM 358025,Tantilla relicta,HMP/Tantilla_relicta/493939.jpg,train-hm,US,True,1594
HM 365203,Tantilla relicta,HMP/Tantilla_relicta/505505.jpg,train-hm,US,True,1594
HM 391694,Tantilla relicta,HMP/Tantilla_relicta/541375.jpg,train-hm,US,True,1594
HM 394180,Tantilla relicta,HMP/Tantilla_relicta/544625.jpg,train-hm,US,True,1594
HM 397693,Tantilla relicta,HMP/Tantilla_relicta/549415.jpg,train-hm,US,True,1594
HM 38701,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/59355.jpg,train-hm,IN,False,1183
HM 62260,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/90552.jpg,train-hm,IN,False,1183
HM 62261,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/90553.jpg,train-hm,IN,False,1183
HM 62274,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/90600.jpg,train-hm,IN,False,1183
HM 62295,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/90637.jpg,train-hm,IN,False,1183
HM 62490,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/90833.jpg,train-hm,IN,False,1183
HM 63266,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/91954.jpg,train-hm,IN,False,1183
HM 65574,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/94894.jpg,train-hm,IN,False,1183
HM 68198,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/97890.jpg,train-hm,IN,False,1183
HM 68204,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/97896.jpg,train-hm,IN,False,1183
HM 151962,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/219111.jpg,train-hm,IN,False,1183
HM 155907,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/224428.jpg,train-hm,IN,False,1183
HM 193265,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/269705.jpg,train-hm,IN,False,1183
HM 193265,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/269712.jpg,train-hm,IN,False,1183
HM 193548,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/270127.jpg,train-hm,IN,False,1183
HM 208983,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/290439.jpg,train-hm,IN,False,1183
HM 210446,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/292912.jpg,train-hm,IN,False,1183
HM 212201,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/294915.jpg,train-hm,IN,False,1183
HM 225599,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/313503.jpg,train-hm,IN,False,1183
HM 236728,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/329368.jpg,train-hm,IN,False,1183
HM 263012,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/363087.jpg,train-hm,IN,False,1183
HM 263027,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/363102.jpg,train-hm,IN,False,1183
HM 263114,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/363209.jpg,train-hm,IN,False,1183
HM 267135,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/364658.jpg,train-hm,IN,False,1183
HM 275556,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/381366.jpg,train-hm,IN,False,1183
HM 282178,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/390415.jpg,train-hm,IN,False,1183
HM 302499,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416150.jpg,train-hm,IN,False,1183
HM 302521,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416172.jpg,train-hm,IN,False,1183
HM 302609,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416290.jpg,train-hm,IN,False,1183
HM 302644,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416325.jpg,train-hm,IN,False,1183
HM 302650,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416331.jpg,train-hm,IN,False,1183
HM 302662,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416343.jpg,train-hm,IN,False,1183
HM 302675,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416356.jpg,train-hm,IN,False,1183
HM 302687,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416368.jpg,train-hm,IN,False,1183
HM 302714,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/416395.jpg,train-hm,IN,False,1183
HM 309555,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/424940.jpg,train-hm,IN,False,1183
HM 310155,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/425750.jpg,train-hm,IN,False,1183
HM 314830,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/432100.jpg,train-hm,IN,False,1183
HM 314831,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/432101.jpg,train-hm,IN,False,1183
HM 315486,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/432930.jpg,train-hm,IN,False,1183
HM 315492,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/432936.jpg,train-hm,IN,False,1183
HM 315493,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/432937.jpg,train-hm,IN,False,1183
HM 337900,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/466267.jpg,train-hm,IN,False,1183
HM 346678,Oligodon taeniolatus,HMP/Oligodon_taeniolatus/478290.jpg,train-hm,IN,False,1183
